Año,Mes,id_Rubro,Rubro,indice,variación mensual
2021,12,2,Cales,305.707347670401,1.73494974687902
2021,12,4,Cemento portland,330.480145684216,0
2021,12,8,Hierro redondo y acero para construcción,481.130362394439,2.00000000000002
2021,12,9,Hormigón elaborado,291.486595216984,1
2021,12,10,Ladrillos cerámicos,401.791482910567,1.82979752828636
2021,12,11,Ladrillos comunes,468.146578710995,0.499999999999989
2021,12,12,Mosaicos graníticos y calcáreos,356.001992580257,4.46004862668101
2021,12,13,Pinturas para construcción,276.448639275377,4.49999999999999
2021,12,14,Pisos y revestimientos cerámicos,1107.59018457201,4.79999999999998
2021,12,17,Yeso,304.057403338694,5
2021,12,15,Sanitarios de cerámica,480.327315176593,2.49756884973353
2021,12,16,Tubos estructurales,464.235046077016,3.19445466267221
2021,12,3,Caños de PVC,469.575351288905,8.77391312988221
2021,12,5,Chapas galvanizadas,494.273862433331,3.49879226348488
2021,12,7,Hierro fundido,275.612244644033,1.99025922615741
2021,12,6,Conductores de cobre,381.870197615605,3.332260365781
2022,1,1,Asfalto,463.833372253654,4.09925055915184
2022,1,2,Cales,320.992715053921,5
2022,1,4,Cemento portland,340.394550054743,3
2022,1,8,Hierro redondo y acero para construcción,485.941666018384,1
2022,1,9,Hormigón elaborado,306.060924977833,5.00000000000003
2022,1,10,Ladrillos cerámicos,418.518825460283,4.16318992840372
2022,1,11,Ladrillos comunes,477.509510285215,2
2022,1,12,Mosaicos graníticos y calcáreos,371.904837756454,4.46706633885259
2022,1,13,Pinturas para construcción,293.706351420851,6.24264680437889
2022,1,14,Pisos y revestimientos cerámicos,1126.41921770974,1.69999999999999
2022,1,17,Yeso,328.381995605789,8.00000000000003
2022,1,15,Sanitarios de cerámica,489.933861480125,2
2022,1,16,Tubos estructurales,487.078079028075,4.92057485622679
2022,1,3,Caños de PVC,501.645329098527,6.8295701044774
2022,1,5,Chapas galvanizadas,504.159339681998,2
2022,1,7,Hierro fundido,302.526717366924,9.76533998250058
2022,1,6,Conductores de cobre,395.980140961743,3.69495798159702
2022,2,1,Asfalto,483.363208643424,4.21052851261632
2022,2,2,Cales,330.606913967696,2.99514551666986
2022,2,4,Cemento portland,354.010332056932,4
2022,2,8,Hierro redondo y acero para construcción,510.238749319303,5
2022,2,9,Hormigón elaborado,313.70871562977,2.4987804805501
2022,2,10,Ladrillos cerámicos,428.002347039947,2.26597252088572
2022,2,11,Ladrillos comunes,496.609890696623,4
2022,2,12,Mosaicos graníticos y calcáreos,382.08307783405,2.73678614642325
2022,2,13,Pinturas para construcción,298.079391254908,1.48891565092217
2022,2,14,Pisos y revestimientos cerámicos,1126.41921770974,0
2022,2,17,Yeso,328.381995605789,0
2022,2,15,Sanitarios de cerámica,501.296083000221,2.31913374710813
2022,2,16,Tubos estructurales,501.678560575221,2.99756490299865
2022,2,3,Caños de PVC,512.029785738243,2.07007940418329
2022,2,5,Chapas galvanizadas,516.70798564947,2.48902380255165
2022,2,7,Hierro fundido,319.433519208129,5.58853181244818
2022,2,6,Conductores de cobre,413.135072301635,4.33227062807393
2022,3,1,Asfalto,508.002523311186,5.09747416169986
2022,3,2,Cales,347.137259666081,5.00000000000003
2022,3,4,Cemento portland,364.63064201864,3
2022,3,8,Hierro redondo y acero para construcción,525.545911798882,3
2022,3,9,Hormigón elaborado,335.668325723854,7.00000000000001
2022,3,10,Ladrillos cerámicos,443.67749483672,3.66239762589673
2022,3,11,Ladrillos comunes,499.092940150107,0.500000000000012
2022,3,12,Mosaicos graníticos y calcáreos,408.828893282434,7.00000000000001
2022,3,13,Pinturas para construcción,315.964154730203,6.00000000000003
2022,3,14,Pisos y revestimientos cerámicos,1126.41921770974,0
2022,3,17,Yeso,328.381995605789,0
2022,3,15,Sanitarios de cerámica,526.360887150232,5
2022,3,16,Tubos estructurales,517.563699001093,3.16639770447
2022,3,3,Caños de PVC,530.510859280512,3.60937469987663
2022,3,5,Chapas galvanizadas,532.209225218954,2.99999999999998
2022,3,7,Hierro fundido,341.610088064848,6.94246768832965
2022,3,6,Conductores de cobre,437.910184585355,5.99685525261631
2022,4,1,Asfalto,556.245258751561,9.49655429385012
2022,4,2,Cales,366.1927900704,5.48933595392473
2022,4,4,Cemento portland,390.154786959945,7.00000000000001
2022,4,8,Hierro redondo y acero para construcción,562.334125624804,7.00000000000001
2022,4,9,Hormigón elaborado,355.808425267286,6.00000000000001
2022,4,10,Ladrillos cerámicos,472.513060320711,6.49921752163751
2022,4,11,Ladrillos comunes,499.092940150107,0
2022,4,12,Mosaicos graníticos y calcáreos,441.535204745028,8.00000000000001
2022,4,13,Pinturas para construcción,334.862382829027,5.98113039593418
2022,4,14,Pisos y revestimientos cerámicos,1154.41921770974,2.48575304467287
2022,4,17,Yeso,344.801095386079,5
2022,4,15,Sanitarios de cerámica,555.776732776907,5.58853181244818
2022,4,16,Tubos estructurales,550.337336331495,6.33229057479423
2022,4,3,Caños de PVC,550.748660230095,3.8147760023292
2022,4,5,Chapas galvanizadas,569.457653552849,6.99883176932354
2022,4,7,Hierro fundido,362.074665837105,5.99062454161838
2022,4,6,Conductores de cobre,477.227603089125,8.97842066427355
2022,5,1,Asfalto,599.307116856625,7.74152362245963
2022,5,2,Cales,399.133342988854,8.99541274750972
2022,5,4,Cemento portland,421.367169916741,8.00000000000001
2022,5,8,Hierro redondo y acero para construcción,590.450831906044,5
2022,5,9,Hormigón elaborado,387.831183541341,9.00000000000001
2022,5,10,Ladrillos cerámicos,511.541047962117,8.25966325987195
2022,5,11,Ladrillos comunes,524.047587157612,5
2022,5,12,Mosaicos graníticos y calcáreos,455.881102681058,3.24909492648806
2022,5,13,Pinturas para construcción,344.045636467113,2.74239631233055
2022,5,14,Pisos y revestimientos cerámicos,1160.21179424103,0.501774090592844
2022,5,17,Yeso,368.937172063104,7.00000000000001
2022,5,15,Sanitarios de cerámica,577.954014447812,3.99032207773382
2022,5,16,Tubos estructurales,594.364323238015,8.00000000000003
2022,5,3,Caños de PVC,571.747971034921,3.81286643458254
2022,5,5,Chapas galvanizadas,615.778340832778,8.13417591122614
2022,5,7,Hierro fundido,422.044589285256,16.562860952865
2022,5,6,Conductores de cobre,500.284738747275,4.83147569606177
2022,6,1,Asfalto,697.645579785064,16.4086926656612
2022,6,2,Cales,421.080947758641,5.49881515922348
2022,6,4,Cemento portland,450.862871810913,7.00000000000001
2022,6,8,Hierro redondo y acero para construcción,625.877881820406,6.00000000000001
2022,6,9,Hormigón elaborado,414.979366389235,7.00000000000001
2022,6,10,Ladrillos cerámicos,531.803346246374,3.96103076477983
2022,6,11,Ladrillos comunes,539.76901477234,3
2022,6,12,Mosaicos graníticos y calcáreos,479.777961866716,5.24190606829702
2022,6,13,Pinturas para construcción,357.807461925797,4
2022,6,14,Pisos y revestimientos cerámicos,1224.02344292428,5.49999999999999
2022,6,17,Yeso,394.762774107522,7.00000000000003
2022,6,15,Sanitarios de cerámica,615.700010968148,6.53096882740745
2022,6,16,Tubos estructurales,624.082539399916,5
2022,6,3,Caños de PVC,594.515464256599,3.98208552982984
2022,6,5,Chapas galvanizadas,643.481000358469,4.49880382090506
2022,6,7,Hierro fundido,472.344488499889,11.9181481036916
2022,6,6,Conductores de cobre,528.613252481762,5.66247809306009
2022,7,1,Asfalto,723.236511941563,3.66818523588779
2022,7,2,Cales,448.446267071073,6.49882628461216
2022,7,4,Cemento portland,473.406015401459,5
2022,7,8,Hierro redondo y acero para construcción,675.948112366039,8.00000000000001
2022,7,9,Hormigón elaborado,444.027922036482,7.00000000000001
2022,7,10,Ladrillos cerámicos,584.37447611149,9.88544548209007
2022,7,11,Ladrillos comunes,565.13815846664,4.69999999999997
2022,7,12,Mosaicos graníticos y calcáreos,518.060216139172,7.97916063578836
2022,7,13,Pinturas para construcción,377.482632883006,5.49881515922346
2022,7,14,Pisos y revestimientos cerámicos,1248.50391178277,2.00000000000002
2022,7,17,Yeso,442.134307000424,12
2022,7,15,Sanitarios de cerámica,660.806858129085,7.3261079027771
2022,7,16,Tubos estructurales,667.748874768183,6.9968846444983
2022,7,3,Caños de PVC,629.751033321617,5.92677082152571
2022,7,5,Chapas galvanizadas,700.921851646959,8.92658077806352
2022,7,7,Hierro fundido,561.738490240817,18.9255943315509
2022,7,6,Conductores de cobre,584.913053689193,10.6504710094027
2022,8,1,Asfalto,765.995197874857,5.91213043413772
2022,8,2,Cales,479.837505766048,7.00000000000001
2022,8,4,Cemento portland,492.342256017517,4
2022,8,8,Hierro redondo y acero para construcción,733.403701917152,8.50000000000002
2022,8,9,Hormigón elaborado,459.568899307758,3.49999999999999
2022,8,10,Ladrillos cerámicos,618.433798718388,5.82833850539362
2022,8,11,Ladrillos comunes,595.090480865372,5.29999999999999
2022,8,12,Mosaicos graníticos y calcáreos,546.535228801477,5.49646774162933
2022,8,13,Pinturas para construcción,417.114039148334,10.4988687724902
2022,8,14,Pisos y revestimientos cerámicos,1498.20469413932,20
2022,8,17,Yeso,486.347737700467,10
2022,8,15,Sanitarios de cerámica,700.419049615605,5.99451882183431
2022,8,16,Tubos estructurales,721.106569124879,7.99068278104096
2022,8,3,Caños de PVC,681.59449838857,8.2323747518928
2022,8,5,Chapas galvanizadas,767.437411655766,9.48972554536796
2022,8,7,Hierro fundido,599.709022887689,6.75946784963839
2022,8,6,Conductores de cobre,781.681781658741,33.6406798802794
2022,9,1,Asfalto,825.65605426802,7.78867237793182
2022,9,2,Cales,523.022881284993,9.00000000000003
2022,9,4,Cemento portland,541.576481619269,10
2022,9,8,Hierro redondo y acero para construcción,766.406868503424,4.49999999999999
2022,9,9,Hormigón elaborado,496.334411252379,8.00000000000001
2022,9,10,Ladrillos cerámicos,680.277178590227,10
2022,9,11,Ladrillos comunes,615.91864769566,3.50000000000001
2022,9,12,Mosaicos graníticos y calcáreos,603.172878368282,10.3630372905712
2022,9,13,Pinturas para construcción,462.977794152715,10.9954954040929
2022,9,14,Pisos y revestimientos cerámicos,1498.20469413932,0
2022,9,17,Yeso,510.66512458549,5
2022,9,15,Sanitarios de cerámica,769.238395575216,9.82545320510342
2022,9,16,Tubos estructurales,761.961676072469,5.66561292003909
2022,9,3,Caños de PVC,718.966428699243,5.48301525306143
2022,9,5,Chapas galvanizadas,778.939521573614,1.49876846543511
2022,9,7,Hierro fundido,655.01286972059,9.22178001701623
2022,9,6,Conductores de cobre,889.684612689943,13.816726136564
2022,10,1,Asfalto,856.024154454407,3.67805698624828
2022,10,2,Cales,559.634482974942,7.00000000000001
2022,10,4,Cemento portland,579.486835332617,6.99999999999998
2022,10,8,Hierro redondo y acero para construcción,835.383486668732,9.00000000000001
2022,10,9,Hormigón elaborado,517.180456524979,4.2
2022,10,10,Ladrillos cerámicos,720.504836549592,5.91342165008844
2022,10,11,Ladrillos comunes,615.91864769566,0
2022,10,12,Mosaicos graníticos y calcáreos,639.33479888644,5.99528291391085
2022,10,13,Pinturas para construcción,486.12668386035,5
2022,10,14,Pisos y revestimientos cerámicos,1498.20469413932,0
2022,10,17,Yeso,520.8784270772,2
2022,10,15,Sanitarios de cerámica,825.42486370007,7.30416844089528
2022,10,16,Tubos estructurales,807.679376636817,6.00000000000001
2022,10,3,Caños de PVC,768.013446278639,6.82187868884678
2022,10,5,Chapas galvanizadas,815.825274444561,4.73538084143295
2022,10,7,Hierro fundido,755.32860154468,15.3150779872283
2022,10,6,Conductores de cobre,904.272199052292,1.63963568148535
2022,11,1,Asfalto,927.31353870662,8.32796409788814
2022,11,2,Cales,607.203414027813,8.5
2022,11,4,Cemento portland,637.435518865879,9.99999999999999
2022,11,8,Hierro redondo y acero para construcción,872.975743568825,4.49999999999999
2022,11,9,Hormigón elaborado,553.383088481728,7.00000000000003
2022,11,10,Ladrillos cerámicos,773.339991301216,7.33307426562813
2022,11,11,Ladrillos comunes,615.91864769566,0
2022,11,12,Mosaicos graníticos y calcáreos,667.548736362414,4.41301451526102
2022,11,13,Pinturas para construcción,509.85396736435,4.88088481701516
2022,11,14,Pisos y revestimientos cerámicos,1580.60595231699,5.49999999999999
2022,11,17,Yeso,599.01019113878,15
2022,11,15,Sanitarios de cerámica,893.10665479513,8.19963076853147
2022,11,16,Tubos estructurales,844.005564032468,4.49759996929886
2022,11,3,Caños de PVC,817.697461952004,6.46915961095551
2022,11,5,Chapas galvanizadas,868.767734282969,6.48943609579309
2022,11,7,Hierro fundido,878.209250832385,16.2685020845774
2022,11,6,Conductores de cobre,1067.26109128258,18.0243175009805
2022,12,1,Asfalto,1003.80889925613,8.24913660337565
2022,12,2,Cales,649.679278398849,6.99532700076204
2022,12,4,Cemento portland,682.056005186491,7.00000000000003
2022,12,8,Hierro redondo y acero para construcción,916.624530747267,5
2022,12,9,Hormigón elaborado,614.255228214718,11
2022,12,10,Ladrillos cerámicos,806.31235456958,4.26363095653242
2022,12,11,Ladrillos comunes,646.714580080443,5
2022,12,12,Mosaicos graníticos y calcáreos,727.336292840865,8.95628337254357
2022,12,13,Pinturas para construcción,532.791297129173,4.49880382090504
2022,12,14,Pisos y revestimientos cerámicos,1580.60595231699,0
2022,12,17,Yeso,616.980496872943,3
2022,12,15,Sanitarios de cerámica,939.128514106935,5.15300821740734
2022,12,16,Tubos estructurales,897.423823767728,6.32913596920379
2022,12,3,Caños de PVC,852.99159901816,4.31628306414231
2022,12,5,Chapas galvanizadas,918.719311720114,5.74970449131289
2022,12,7,Hierro fundido,920.653701818498,4.83306808097077
2022,12,6,Conductores de cobre,1206.00503314931,13
2023,1,1,Asfalto,1046.07455917149,4.21052851261632
2023,1,2,Cales,688.629389171915,5.99528291391085
2023,1,4,Cemento portland,722.97936549768,6.00000000000001
2023,1,8,Hierro redondo y acero para construcción,967.038879938366,5.49999999999999
2023,1,9,Hormigón elaborado,614.255228214718,0
2023,1,10,Ladrillos cerámicos,837.115615269796,3.82026401129121
2023,1,11,Ladrillos comunes,646.714580080443,0
2023,1,12,Mosaicos graníticos y calcáreos,784.899503793288,7.91424977950566
2023,1,13,Pinturas para construcción,599.384289337784,12.4988888834019
2023,1,14,Pisos y revestimientos cerámicos,1608.93565299672,1.79233164586048
2023,1,17,Yeso,663.254034138414,7.5
2023,1,15,Sanitarios de cerámica,976.693654671212,4
2023,1,16,Tubos estructurales,936.273796123672,4.32905516067494
2023,1,3,Caños de PVC,929.324260983796,8.94881755617505
2023,1,5,Chapas galvanizadas,960.050691219171,4.49880382090506
2023,1,7,Hierro fundido,1006.54380217084,9.32925161574747
2023,1,6,Conductores de cobre,1266.30528480678,5
2023,2,1,Asfalto,1103.1030995409,5.45167071213146
2023,2,2,Cales,731.940157657598,6.28941621817294
2023,2,4,Cemento portland,751.898540117587,4
2023,2,8,Hierro redondo y acero para construcción,986.379657537134,2
2023,2,9,Hormigón elaborado,651.110541907601,6.00000000000001
2023,2,10,Ladrillos cerámicos,864.687360286868,3.29366033963967
2023,2,11,Ladrillos comunes,669.996304963339,3.6
2023,2,12,Mosaicos graníticos y calcáreos,831.792902245015,5.97444618388712
2023,2,13,Pinturas para construcción,632.343323501894,5.49881515922346
2023,2,14,Pisos y revestimientos cerámicos,1659.63624993284,3.15118860357688
2023,2,17,Yeso,693.100465674643,4.49999999999999
2023,2,15,Sanitarios de cerámica,1034.65568755824,5.93451514810384
2023,2,16,Tubos estructurales,989.319445283795,5.66561292003909
2023,2,3,Caños de PVC,996.772610268316,7.25778418967766
2023,2,5,Chapas galvanizadas,1017.60844627472,5.99528291391085
2023,2,7,Hierro fundido,1039.82170458714,3.30615541465069
2023,2,6,Conductores de cobre,1316.95749619905,4
2023,3,1,Asfalto,1184.37718623162,7.36776886263355
2023,3,2,Cales,775.856567117054,6.00000000000001
2023,3,4,Cemento portland,812.050423326995,8.00000000000003
2023,3,8,Hierro redondo y acero para construcción,1030.7667421263,4.49999999999999
2023,3,9,Hormigón elaborado,683.666069002981,5
2023,3,10,Ladrillos cerámicos,870.413933534349,0.662270956011302
2023,3,11,Ladrillos comunes,683.396231062606,2
2023,3,12,Mosaicos graníticos y calcáreos,881.700476379716,6.00000000000001
2023,3,13,Pinturas para construcción,684.42219374283,8.23585357911676
2023,3,14,Pisos y revestimientos cerámicos,1792.40714992746,8.00000000000001
2023,3,17,Yeso,748.548502928614,8.00000000000001
2023,3,15,Sanitarios de cerámica,1100.14045283691,6.32913596920379
2023,3,16,Tubos estructurales,1047.02714688714,5.83307058993334
2023,3,3,Caños de PVC,1076.65476460758,8.01407999340638
2023,3,5,Chapas galvanizadas,1088.79348467901,6.99532700076204
2023,3,7,Hierro fundido,1148.74386211345,10.4750802032503
2023,3,6,Conductores de cobre,1316.95749619905,0
2023,4,1,Asfalto,1237.54771765337,4.48932418150778
2023,4,2,Cales,839.844575726083,8.24740181639467
2023,4,4,Cemento portland,877.014457193154,7.99999999999999
2023,4,8,Hierro redondo y acero para construcción,1082.30507923262,4.99999999999998
2023,4,9,Hormigón elaborado,755.451006248294,10.5
2023,4,10,Ladrillos cerámicos,903.571089178913,3.80935487899745
2023,4,11,Ladrillos comunes,696.380759452795,1.89999999999999
2023,4,12,Mosaicos graníticos y calcáreos,925.440982049232,4.96092571585258
2023,4,13,Pinturas para construcción,701.524401924629,2.4987804805501
2023,4,14,Pisos y revestimientos cerámicos,1873.0654716742,4.50000000000002
2023,4,17,Yeso,804.68964064826,7.49999999999997
2023,4,15,Sanitarios de cerámica,1151.46863694792,4.66560283086206
2023,4,16,Tubos estructurales,1109.84877570036,6.00000000000001
2023,4,3,Caños de PVC,1144.8316727899,6.33229057479425
2023,4,5,Chapas galvanizadas,1121.45728921938,3
2023,4,7,Hierro fundido,1249.86131121893,8.80243650829595
2023,4,6,Conductores de cobre,1403.83238132322,6.59663545519922
